date,repo,childSha,parentSha,childBranch,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,test_newHitLines,test_newNonHitLines,test_newFileHitLines,test_newFileNonHitLines,test_deletedLinesTested,test_deletedLinesNotTested,test_deletedFileLinesTested,test_deletedFileLinesNotTested,test_oldLinesNewlyTested,test_oldLinesNoLongerTested,test_modifiedLinesNewlyHit,test_modifiedLinesStillHit,test_modifiedLinesNotHit,test_nStatementsInBoth,test_nStatementsInEither,test_totalStatementsHitNow,test_totalStatementsHitPrev,test_totalStatementsNow,test_totalStatementsPrev,src_newHitLines,src_newNonHitLines,src_newFileHitLines,src_newFileNonHitLines,src_deletedLinesTested,src_deletedLinesNotTested,src_deletedFileLinesTested,src_deletedFileLinesNotTested,src_oldLinesNewlyTested,src_oldLinesNoLongerTested,src_modifiedLinesNewlyHit,src_modifiedLinesStillHit,src_modifiedLinesNotHit,src_nStatementsInBoth,src_nStatementsInEither,src_totalStatementsHitNow,src_totalStatementsHitPrev,src_totalStatementsNow,src_totalStatementsPrev
2016-03-14 05:38:26,square-retrofit,7b130a665d4cfbabc906e1d123446251220e1535,cf2cdc4d3689229916a3a90a946a878a8608dcd9,master,0,19,0,0,0,16,0,0,0,0,0,0,0,4050,4050,4050,4050,6387,6385,0,12,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4135,4123,0,7,0,0,0,16,0,0,0,0,0,0,0,1244,1244,1244,1244,2252,2262
2017-08-03 11:51:10,square-retrofit,e6a7cd01657670807bed24f6f4ed56eb59c9c9ab,e27099390cac98877aed5360e22f0dff6c066bf7,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6871,6871,6871,6871,9894,9894,0,0,0,0,0,0,0,0,0,0,0,0,0,5207,5207,5207,5207,6996,6996,0,0,0,0,0,0,0,0,0,0,0,0,0,1664,1664,1664,1664,2898,2898
2016-11-12 05:28:55,square-retrofit,89d9e03436c0d1876a5846b4f5cad2a9d11d3ec3,32ace0894882a98f56cd509fee1bcc7dff804347,master,39,0,0,0,2,0,0,0,0,0,0,0,0,4329,4370,4368,4331,6947,6908,26,0,0,0,0,0,0,0,0,0,0,0,0,3094,3120,3120,3094,4590,4564,13,0,0,0,2,0,0,0,0,0,0,0,0,1235,1250,1248,1237,2357,2344
2016-04-06 04:49:22,square-retrofit,9de61e0672ab0468d42bceb536db55007821769d,471a12ee7ef0d16f370a6f3366507246ff0f7251,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4155,4155,4155,4155,6609,6609,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2887,2887,2887,4259,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,1268,1268,1268,2350,2350
2016-04-03 14:32:43,square-retrofit,eb8dd8880eccdde6c9e1ac496ec9dd49acfa88ab,b50cf58ecb62438abfa19be0f406b8e59d0d0476,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4154,4154,4154,4154,6608,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2887,2887,2887,4259,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,1267,1267,1267,2349,2349
2016-05-16 20:46:14,square-retrofit,fa07196e9202b1515b4748a1d8e94571d6f80d61,56676ab1e2701d6b25d821691c7111b46524d4ce,master,6,0,0,0,1,0,0,0,0,0,0,0,0,4219,4226,4225,4220,6746,6740,4,0,0,0,0,0,0,0,0,0,0,0,0,2944,2948,2948,2944,4364,4360,2,0,0,0,1,0,0,0,0,0,0,0,0,1275,1278,1277,1276,2382,2380
2017-05-13 00:41:35,square-retrofit,f35914b3010b909fb9c490f1a67819409fc8a303,85593d29acbb39688bc6cb8711148f1dc6b41513,master,23,33,1,2,6,4,0,0,0,0,0,0,0,6419,6449,6443,6425,9425,9370,20,17,1,2,5,0,0,0,0,0,0,0,0,4784,4810,4805,4789,6538,6498,3,16,0,0,1,4,0,0,0,0,0,0,0,1635,1639,1638,1636,2887,2872
2017-05-12 00:28:35,square-retrofit,6108179c09dae0ccdd7e8d97d4a3b79f9f4443a4,9d621ff8c512d5e28cb760ad62edfa2d3fe40292,master,3,0,2,0,2,0,0,0,0,0,0,0,0,6350,6357,6355,6352,9304,9299,2,0,0,0,1,0,0,0,0,0,0,0,0,4745,4748,4747,4746,6461,6459,1,0,2,0,1,0,0,0,0,0,0,0,0,1605,1609,1608,1606,2843,2840
2016-04-13 03:43:44,square-retrofit,44f1ce10fad66f33c20b00244719378e05af5883,2839881866f01910f7631d9ed14714a9fc7d736c,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4195,4195,4195,4195,6653,6653,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,2920,2920,2920,4303,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,1275,1275,1275,1275,2350,2350
2016-09-20 13:11:43,square-retrofit,d32c626ed0da7001aa533ba32c9752c77cdc71a9,0c1f84aaec65ea500f25e2c659687d80874864a2,master,1,0,0,0,0,0,0,0,0,0,0,0,0,4330,4331,4331,4330,6910,6909,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,3094,3094,3094,4564,4564,1,0,0,0,0,0,0,0,0,0,0,0,0,1236,1237,1237,1236,2346,2345
2016-06-21 22:50:09,square-retrofit,b713f31181faa3e8f8d4836899c3185ae5cb433a,49a87b383473c4492d99a71897460078ffd350e9,master,1,1,0,0,0,1,0,0,0,0,0,0,0,4253,4254,4254,4253,6795,6794,1,1,0,0,0,1,0,0,0,0,0,0,0,2970,2971,2971,2970,4399,4398,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1283,1283,1283,2396,2396
2017-05-11 16:34:04,square-retrofit,308fe19a29d6d69fb4a9e99d3de434163cc95c7a,9d621ff8c512d5e28cb760ad62edfa2d3fe40292,master,29,7,381,55,1,0,0,0,19,0,0,0,0,6351,6781,6780,6352,9772,9300,20,3,381,55,1,0,0,0,2,0,0,0,0,4745,5149,5148,4746,6918,6459,9,4,0,0,0,0,0,0,17,0,0,0,0,1606,1632,1632,1606,2854,2841
2017-05-09 15:40:19,square-retrofit,637d1f076680798fce90eb6f8aaf024427269140,522592bb11fc8aa1ee491c3e7a1fe55675c372cd,master,1,0,0,0,3,1,0,0,1,0,0,0,0,6350,6356,6352,6354,9301,9301,0,0,0,0,0,0,0,0,0,0,0,0,0,4746,4746,4746,4746,6460,6460,1,0,0,0,3,1,0,0,1,0,0,0,0,1604,1610,1606,1608,2841,2841
2016-03-09 20:56:39,square-retrofit,7bbbf1937c6e5ed79d14c2c13fc30d5f8305e43c,57529fe0a68df64e1576bc87b385347c43455598,master,3,0,0,0,3,0,0,0,0,0,0,0,0,4040,4046,4043,4043,6312,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,2799,2799,2799,4070,4070,3,0,0,0,3,0,0,0,0,0,0,0,0,1241,1247,1244,1244,2242,2241
2016-06-15 04:24:25,square-retrofit,644be3a725ce2b19ae1139b1420c6487e3d3998b,ac3d83433492a342d7494fcd3b3e81a678b38926,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4253,4253,4253,4253,6794,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,2970,2970,2970,4398,4398,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1283,1283,1283,2396,2396
2016-04-20 19:06:42,square-retrofit,adfe99884bfc01dd3a1164a768fef96d6550208b,d04f3a50e41ca01d22f370ac4f332f6ddf4ba9fe,master,16,63,0,0,0,0,0,0,0,0,0,0,0,4195,4211,4211,4195,6732,6653,15,33,0,0,0,0,0,0,0,0,0,0,0,2920,2935,2935,2920,4351,4303,1,30,0,0,0,0,0,0,0,0,0,0,0,1275,1276,1276,1275,2381,2350
2016-03-11 19:49:52,square-retrofit,83567819cb1cf52dad6e8ee6ce2c0fd5d47bef7c,61f97fc5856f320f2b7ae52b9a297f9d18591e8f,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,4050,4050,4050,6384,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4123,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2261,2261
2017-01-31 20:00:59,square-retrofit,8dfc7b8ff00ab64126ac86f205bf74b686e8c6ed,777b520523ceb85e8d2aba1b4964352d1ed1c35c,master,171,114,525,182,34,25,46,3,4,0,0,0,0,5651,6386,6351,5686,9308,8345,62,60,360,80,3,3,0,0,0,0,0,0,0,4320,4745,4742,4323,6460,5901,109,54,165,102,31,22,46,3,4,0,0,0,0,1331,1641,1609,1363,2848,2444
2016-03-30 01:52:33,square-retrofit,1b05fc9777e5cff4a2396d7cc81e7680f17203a0,6b2bb3ad958e003488b8308df7927555a2b1008b,master,43,0,12,0,8,0,0,0,2,0,0,0,0,4042,4107,4099,4050,6492,6435,29,0,0,0,0,0,0,0,1,0,0,0,0,2806,2836,2836,2806,4165,4135,14,0,12,0,8,0,0,0,1,0,0,0,0,1236,1271,1263,1244,2327,2300
2016-03-11 21:13:14,square-retrofit,ed59ea552f1cb6b4cba19a66502368a54036668d,c4551d99892a3a56708dd0c945efa5619337269a,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,4050,4050,4050,6384,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4123,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2261,2261
2016-03-06 16:09:15,square-retrofit,c533aab3d23a25f5b5d1b87de0fab1680e897948,36de10d7a2be6389516286e2f22bd5e1acaac087,master,170,386,43,105,42,2,166,496,1,0,0,0,0,3811,4068,4025,3854,6277,5576,33,0,21,0,22,0,21,0,0,0,0,0,0,2733,2809,2787,2755,4060,4006,137,386,22,105,20,2,145,496,1,0,0,0,0,1078,1259,1238,1099,2217,1570
2016-11-12 04:45:46,square-retrofit,2074732da81f1079cccf8a6bf7cc2e37d2666bc8,32ace0894882a98f56cd509fee1bcc7dff804347,master,24,2,0,0,1,0,0,0,0,0,0,0,0,4330,4355,4354,4331,6935,6909,20,1,0,0,0,0,0,0,0,0,0,0,0,3094,3114,3114,3094,4585,4564,4,1,0,0,1,0,0,0,0,0,0,0,0,1236,1241,1240,1237,2350,2345
2016-09-01 17:52:20,square-retrofit,a2765946d54572f133606a932eddb53b015606e0,34eb99f46c9f8312563bbcf07345b4ed5354f6ca,master,2,0,0,0,2,0,0,0,0,0,0,0,0,4570,4574,4572,4572,7183,7181,0,0,0,0,0,0,0,0,0,0,0,0,0,3273,3273,3273,3273,4773,4773,2,0,0,0,2,0,0,0,0,0,0,0,0,1297,1301,1299,1299,2410,2408
2016-05-06 03:54:21,square-retrofit,56676ab1e2701d6b25d821691c7111b46524d4ce,db2fcf31b3e9e1a52d8b0081c711324fcfb62683,master,10,0,0,0,1,0,0,0,0,0,0,0,0,4210,4221,4220,4211,6741,6731,9,0,0,0,0,0,0,0,0,0,0,0,0,2935,2944,2944,2935,4360,4351,1,0,0,0,1,0,0,0,0,0,0,0,0,1275,1277,1276,1276,2381,2380
2016-07-19 01:13:46,square-retrofit,c56e088d867c27dacaffbc552a987f52955ad8b8,1ac625db0e593dd9d742eae2b68ef91747c45e33,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4271,4271,4271,4271,6814,6814,0,0,0,0,0,0,0,0,0,0,0,0,0,2991,2991,2991,2991,4422,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,1280,1280,1280,2392,2392
2016-11-22 17:58:38,square-retrofit,1246c7e7b7cb8e6f5ad5b329b53eadb988429320,93e2d1e0460b9f19b03036baaa6f554dcb6441dc,master,0,0,0,0,0,26,0,0,0,0,0,0,0,5731,5731,5731,5731,8426,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,4323,4323,4323,4323,5904,5904,0,0,0,0,0,26,0,0,0,0,0,0,0,1408,1408,1408,1408,2522,2550
2016-04-08 05:46:21,square-retrofit,b51d12896bb03aa7feab451dc5e3ff3a58dc2dce,9de61e0672ab0468d42bceb536db55007821769d,master,7,2,33,11,2,7,0,0,2,0,0,0,0,4153,4197,4195,4155,6653,6608,0,0,33,11,0,0,0,0,0,0,0,0,0,2887,2920,2920,2887,4303,4259,7,2,0,0,2,7,0,0,2,0,0,0,0,1266,1277,1275,1268,2350,2349
2016-03-02 04:18:31,square-retrofit,cb5c9cec34490559f0332941dd6b22e29471b9cb,d41d49c5d1e7f09d8062b2521c70b858f6037edf,master,16,2,0,0,2,4,0,0,1,0,0,0,0,3994,4013,4011,3996,6236,6221,8,0,0,0,0,0,0,0,0,0,0,0,0,2759,2767,2767,2759,4012,4004,8,2,0,0,2,4,0,0,1,0,0,0,0,1235,1246,1244,1237,2224,2217
2016-03-02 06:17:57,square-retrofit,90ffc800bf59486fe0b4602c6704256166049b27,24f189a665756b05090c83377d750cac4a435fbe,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4011,4011,4011,4011,6238,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,2767,2767,2767,4012,4012,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2226,2226
2017-04-29 18:33:13,square-retrofit,bd6258b28b648701c1bb58334aeaa0cdc4c25890,bd8e38d406fff637ed69b1b312a8e439aa28b012,master,0,1,0,0,0,1,0,0,0,0,0,0,0,6344,6344,6344,6344,9292,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,4737,4737,4737,6451,6451,0,1,0,0,0,1,0,0,0,0,0,0,0,1607,1607,1607,1607,2841,2841
2017-07-18 21:36:52,square-retrofit,8f09a954dcff8abc60d90262defe654f2dc95ef5,a2ca2aa4fc49518ed93403cdae1dbad7a5045be1,master,3,0,0,0,3,2,0,0,0,0,0,0,0,6868,6874,6871,6871,9894,9893,1,0,0,0,1,0,0,0,0,0,0,0,0,5206,5208,5207,5207,6996,6995,2,0,0,0,2,2,0,0,0,0,0,0,0,1662,1666,1664,1664,2898,2898
2017-02-21 21:45:44,square-retrofit,5916d285e1c6646a0632154958571378720df0d2,9323a0c9d7485d30cf1e6d7b64a6bb5f71819038,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,6344,6344,6344,9292,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,4737,4737,4737,6451,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,1607,1607,1607,2841,2841
2016-08-02 10:45:13,square-retrofit,296fae5a446f11e91452df25cbd762d6cebae6ff,fccedbeb4d5181c926fff450cdf5c5116ef0eeaa,master,0,8,0,0,0,0,0,0,0,0,0,0,0,4271,4271,4271,4271,6822,6814,0,8,0,0,0,0,0,0,0,0,0,0,0,2991,2991,2991,2991,4430,4422,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,1280,1280,1280,2392,2392
2016-07-09 05:13:09,square-retrofit,1ac625db0e593dd9d742eae2b68ef91747c45e33,9f00bd309afb7898b68362466d56bf9783d02cfe,master,23,3,0,0,1,0,0,0,0,0,0,0,0,4248,4272,4271,4249,6814,6788,18,3,0,0,0,0,0,0,0,0,0,0,0,2973,2991,2991,2973,4422,4401,5,0,0,0,1,0,0,0,0,0,0,0,0,1275,1281,1280,1276,2392,2387
2016-03-06 23:06:09,square-retrofit,403573ab56ccf8b364d666b01129391cdccaa011,7b3a7da04430685462b95aac9b2c769e15a9cbcc,master,39,5,201,313,20,4,200,315,8,0,0,0,0,3805,4073,4053,3825,6296,5742,23,4,21,0,0,3,21,0,0,0,0,0,0,2766,2810,2810,2766,4084,4039,16,1,180,313,20,1,179,315,8,0,0,0,0,1039,1263,1243,1059,2212,1703
2017-02-21 21:48:50,square-retrofit,1cc726f6a5efcc9e0d5e4b740acee62985d9d5c5,98f8b43a24cb016d87f1f92302f1ca2853c7c896,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,6344,6344,6344,9292,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,4737,4737,4737,6451,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,1607,1607,1607,2841,2841
2016-03-06 17:45:20,square-retrofit,7b3a7da04430685462b95aac9b2c769e15a9cbcc,36de10d7a2be6389516286e2f22bd5e1acaac087,master,170,386,43,105,42,2,166,496,1,0,0,0,0,3811,4068,4025,3854,6277,5576,33,0,21,0,22,0,21,0,0,0,0,0,0,2733,2809,2787,2755,4060,4006,137,386,22,105,20,2,145,496,1,0,0,0,0,1078,1259,1238,1099,2217,1570
2017-02-15 04:56:38,square-retrofit,9323a0c9d7485d30cf1e6d7b64a6bb5f71819038,c516a34e107818c394f75997fe4a8cf10f299852,master,2,1,0,0,2,0,0,0,9,0,0,0,0,6333,6346,6344,6335,9292,9281,0,0,0,0,0,0,0,0,1,0,0,0,0,4736,4737,4737,4736,6451,6451,2,1,0,0,2,0,0,0,8,0,0,0,0,1597,1609,1607,1599,2841,2830
2016-08-20 14:45:49,square-retrofit,5d87e5c18ede964adc3d1fdc3366111e9baba1cc,a556e9d79fa8712b6ec0fa0b11250060ca7b1063,master,231,36,14,2,3,1,0,0,6,0,0,0,0,4314,4568,4565,4317,7176,6892,210,33,14,2,0,0,0,0,4,0,0,0,0,3045,3273,3273,3045,4773,4512,21,3,0,0,3,1,0,0,2,0,0,0,0,1269,1295,1292,1272,2403,2380
2016-03-14 06:07:13,square-retrofit,5149dfc6df391bc5f56aee3404267276f9ffef98,cf2cdc4d3689229916a3a90a946a878a8608dcd9,master,0,19,0,0,0,16,0,0,0,0,0,0,0,4050,4050,4050,4050,6387,6385,0,12,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4135,4123,0,7,0,0,0,16,0,0,0,0,0,0,0,1244,1244,1244,1244,2252,2262
2016-06-15 04:20:16,square-retrofit,ac3d83433492a342d7494fcd3b3e81a678b38926,6f8a9a664c0198992b8478e0671cc4a7db4f1d8e,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4253,4253,4253,4253,6794,6794,0,0,0,0,0,0,0,0,0,0,0,0,0,2970,2970,2970,2970,4398,4398,0,0,0,0,0,0,0,0,0,0,0,0,0,1283,1283,1283,1283,2396,2396
2016-04-05 15:13:19,square-retrofit,670ad17fdef8d4168d6e0868529e5d7f058ce9a8,d03c87f6066c005c3336ebd8cbc85ec983dfc6d2,master,4,1,0,0,4,1,0,0,0,0,0,0,0,4151,4159,4155,4155,6609,6605,2,0,0,0,2,0,0,0,0,0,0,0,0,2885,2889,2887,2887,4259,4257,2,1,0,0,2,1,0,0,0,0,0,0,0,1266,1270,1268,1268,2350,2348
2016-03-31 03:01:33,square-retrofit,ff43618a929fd14e006124c1a8b8be8d17005825,cb57627bbd2eff6126a66777f00c74e8ca9ec624,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4108,4108,4108,4108,6573,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,2845,2845,2845,2845,4228,4228,0,0,0,0,0,0,0,0,0,0,0,0,0,1263,1263,1263,1263,2345,2345
2016-03-09 22:11:42,square-retrofit,1373b5830c220f83500bafebfc038f1091124a1b,57529fe0a68df64e1576bc87b385347c43455598,master,3,0,0,0,3,0,0,0,0,0,0,0,0,4040,4046,4043,4043,6312,6311,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,2799,2799,2799,4070,4070,3,0,0,0,3,0,0,0,0,0,0,0,0,1241,1247,1244,1244,2242,2241
2017-05-04 12:39:24,square-retrofit,a63faf44e1b103a49d25a15c720fc5940ae9fc07,2b0a4f13844bbb93482c52bd2c60a55e3fa24a88,master,14,0,0,0,14,0,0,0,0,0,0,0,0,6340,6368,6354,6354,9302,9288,14,0,0,0,14,0,0,0,0,0,0,0,0,4732,4760,4746,4746,6460,6446,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,1608,1608,1608,2842,2842
2016-03-11 21:13:12,square-retrofit,c4551d99892a3a56708dd0c945efa5619337269a,2bdf6e9f72049947a4153d39cf9d1d8fe8b4cf8f,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,4050,4050,4050,6384,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4123,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2261,2261
2017-05-04 12:34:29,square-retrofit,a5357cb72309e4e32b2cbee2463dd1894a880ede,672d403c28f6d6443605d56ca6c975955343afac,master,11,0,0,0,1,0,0,0,0,0,0,0,0,6343,6355,6354,6344,9302,9291,9,0,0,0,0,0,0,0,0,0,0,0,0,4737,4746,4746,4737,6460,6451,2,0,0,0,1,0,0,0,0,0,0,0,0,1606,1609,1608,1607,2842,2840
2016-04-03 05:23:52,square-retrofit,ce00264bd3c4b8963ae18f5be2bb6cee0f296e20,b50cf58ecb62438abfa19be0f406b8e59d0d0476,master,2,0,0,0,1,0,0,0,0,0,0,0,0,4153,4156,4155,4154,6609,6607,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2887,2887,2887,4259,4259,2,0,0,0,1,0,0,0,0,0,0,0,0,1266,1269,1268,1267,2350,2348
2016-03-02 05:05:19,square-retrofit,24f189a665756b05090c83377d750cac4a435fbe,4ebe52c38d5977c386d6ddd6afc5c0309d186d4b,master,0,5,0,0,0,3,0,0,0,0,0,0,0,4011,4011,4011,4011,6238,6236,0,0,0,0,0,0,0,0,0,0,0,0,0,2767,2767,2767,2767,4012,4012,0,5,0,0,0,3,0,0,0,0,0,0,0,1244,1244,1244,1244,2226,2224
2017-05-06 18:50:11,square-retrofit,77f37fa8ca7e76af48cafe7809a57200cd32b96f,a63faf44e1b103a49d25a15c720fc5940ae9fc07,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6354,6354,6354,6354,9302,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,4746,4746,4746,4746,6460,6460,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,1608,1608,1608,2842,2842
2016-09-20 16:35:49,square-retrofit,78b049143b5129b6d802b14c69f900b4089da33c,0c1f84aaec65ea500f25e2c659687d80874864a2,master,1,0,0,0,0,0,0,0,0,0,0,0,0,4330,4331,4331,4330,6910,6909,0,0,0,0,0,0,0,0,0,0,0,0,0,3094,3094,3094,3094,4564,4564,1,0,0,0,0,0,0,0,0,0,0,0,0,1236,1237,1237,1236,2346,2345
2016-03-15 22:18:49,square-retrofit,6b2bb3ad958e003488b8308df7927555a2b1008b,78897005be619c3b63d238bf5d0de0f1580d95d4,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,4050,4050,4050,6443,6443,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4135,4135,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2308,2308
2016-03-11 22:49:30,square-retrofit,cf2cdc4d3689229916a3a90a946a878a8608dcd9,ed59ea552f1cb6b4cba19a66502368a54036668d,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4050,4050,4050,4050,6384,6384,0,0,0,0,0,0,0,0,0,0,0,0,0,2806,2806,2806,2806,4123,4123,0,0,0,0,0,0,0,0,0,0,0,0,0,1244,1244,1244,1244,2261,2261
2017-05-02 14:22:52,square-retrofit,672d403c28f6d6443605d56ca6c975955343afac,bd8e38d406fff637ed69b1b312a8e439aa28b012,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6344,6344,6344,6344,9292,9292,0,0,0,0,0,0,0,0,0,0,0,0,0,4737,4737,4737,4737,6451,6451,0,0,0,0,0,0,0,0,0,0,0,0,0,1607,1607,1607,1607,2841,2841
2016-04-21 19:20:32,square-retrofit,da766e8be9f8f61d5ddcf2fd0640c9bb8ff6f127,adfe99884bfc01dd3a1164a768fef96d6550208b,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4211,4211,4211,4211,6732,6732,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,2935,2935,2935,4351,4351,0,0,0,0,0,0,0,0,0,0,0,0,0,1276,1276,1276,1276,2381,2381
2016-11-12 20:32:01,square-retrofit,b5507b8c7a30af731d43f80578473349ef0468bd,288c49237192afb06d8b87b55849109322ecef2a,master,0,0,1340,121,0,0,0,0,0,0,0,0,0,4391,5731,5731,4391,8433,6972,0,0,1183,110,0,0,0,0,0,0,0,0,0,3140,4323,4323,3140,5904,4611,0,0,157,11,0,0,0,0,0,0,0,0,0,1251,1408,1408,1251,2529,2361
2016-04-03 06:00:28,square-retrofit,aa7a79542d6374c05c8bb40b4edafbfc42fdbf81,b50cf58ecb62438abfa19be0f406b8e59d0d0476,master,0,0,0,0,0,0,0,0,0,0,0,0,0,4154,4154,4154,4154,6608,6608,0,0,0,0,0,0,0,0,0,0,0,0,0,2887,2887,2887,2887,4259,4259,0,0,0,0,0,0,0,0,0,0,0,0,0,1267,1267,1267,1267,2349,2349
2016-03-07 05:53:50,square-retrofit,0104728017a5c1e2ac8d5fa474e70436f186dcdc,c7f7d23bf64a14da82a63a00c8f986d110f6795b,master,0,0,0,31,0,0,0,0,0,0,0,0,0,4040,4040,4040,4040,6311,6280,0,0,0,0,0,0,0,0,0,0,0,0,0,2799,2799,2799,2799,4070,4070,0,0,0,31,0,0,0,0,0,0,0,0,0,1241,1241,1241,1241,2241,2210
2016-02-29 15:28:11,square-retrofit,d41d49c5d1e7f09d8062b2521c70b858f6037edf,120b55c18857e4e7390d1f6f74411e4d3b2f70b2,master,8,0,48,4,8,0,0,0,0,0,0,0,0,3940,4004,3996,3948,6223,6163,0,0,48,4,0,0,0,0,0,0,0,0,0,2711,2759,2759,2711,4004,3952,8,0,0,0,8,0,0,0,0,0,0,0,0,1229,1245,1237,1237,2219,2211
2016-08-09 04:52:24,square-retrofit,e3b839eb49ac856ac5cffb7c113321df9244e29f,e52a4d74106c03891c286d388bcfdb06af656837,master,0,0,0,0,1,6,0,0,0,0,0,0,0,4268,4269,4268,4269,6866,6872,0,0,0,0,1,6,0,0,0,0,0,0,0,2984,2985,2984,2985,4468,4474,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,1284,1284,1284,2398,2398
2016-03-07 03:08:53,square-retrofit,f5ec3fbc7332cc9e43da8f16c143f43be16c2210,403573ab56ccf8b364d666b01129391cdccaa011,master,5,0,0,0,18,3,0,0,0,0,0,0,0,4035,4058,4040,4053,6280,6278,3,0,0,0,14,3,0,0,0,0,0,0,0,2796,2813,2799,2810,4070,4070,2,0,0,0,4,0,0,0,0,0,0,0,0,1239,1245,1241,1243,2210,2208
2016-02-26 20:50:13,square-retrofit,9d0d1fd55e35d6ab9fcd8d31ba8d02fefa47c0c7,120b55c18857e4e7390d1f6f74411e4d3b2f70b2,master,0,0,0,0,0,0,0,0,0,0,0,0,0,3948,3948,3948,3948,6171,6171,0,0,0,0,0,0,0,0,0,0,0,0,0,2711,2711,2711,2711,3952,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,1237,1237,1237,1237,2219,2219
2017-02-10 23:15:22,square-retrofit,3d68a047b4d03951488e030fc35b852bb912e873,9f2ea471e572f6596c482d23edcfeee0d861b959,master,0,0,0,0,0,0,0,0,0,0,0,0,0,6353,6353,6353,6353,9310,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,4742,4742,4742,6460,6460,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,1611,1611,1611,2850,2850
