repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
mailgun/kafka-pixy,8c3146f8ce092926beef1fc59f95a89d886a0c83,4bba471ff7a4556f8573409fbd5d01806db6eef6,maxim/develop,1497399224,87,10,270,0,92,8,234,0,9,4,0,0,0,2673,3141,3039,2775,3823,3466,1,1,6,7,1,1,575,571,836,200,1158,1036
mailgun/kafka-pixy,4bba471ff7a4556f8573409fbd5d01806db6eef6,30cef7db97b9609df2c99d83a647e7fa0b7943be,maxim/develop,1496449290,10,0,275,14,10,0,275,14,2,0,0,0,0,2720,3017,3007,2730,3788,3489,1,2,2,1,1,2,525,915,1431,3,1440,1434
mailgun/kafka-pixy,30cef7db97b9609df2c99d83a647e7fa0b7943be,22d3e1fcb4a203e4c7443125a9a635a18df00d3a,maxim/develop,1496445465,186,13,130,2,154,30,128,4,9,1,0,0,0,2680,3163,3005,2838,3788,3486,1,0,11,6,1,0,547,248,548,202,806,755
mailgun/kafka-pixy,2949671bb1d393fd844d2ba3618e9dcf7ce7cc5b,22d3e1fcb4a203e4c7443125a9a635a18df00d3a,maxim/develop,1496444290,186,13,128,4,154,30,128,4,9,1,0,0,0,2680,3161,3003,2838,3788,3486,1,0,11,6,1,0,547,248,548,202,806,755
mailgun/kafka-pixy,22d3e1fcb4a203e4c7443125a9a635a18df00d3a,b7d682d3430e9106cf0d36424817b0d9c1c33338,master,1496443619,20,0,0,0,0,0,0,0,0,19,0,0,0,2944,2983,2964,2963,3770,3750,0,0,1,0,0,0,26,0,0,0,26,0
mailgun/kafka-pixy,b7d682d3430e9106cf0d36424817b0d9c1c33338,4c4c68209ab694b6d6aa69c7a2480e314d4f199d,master,1495121320,167,168,0,0,136,22,0,0,83,13,0,0,0,2713,3159,2963,2909,3750,3478,0,0,15,10,11,0,298,184,1703,152,697,2224
mailgun/kafka-pixy,0f72a7eaf1df4630e4fd65dc1a661ea46644db96,cf11bba41de68f21e6206b91015ec0406165dd6b,maxim/develop,1489822651,8,5,0,0,8,5,0,0,0,10,0,0,0,2895,2921,2903,2913,3623,3615,0,0,3,1,0,0,17,3,17,3,20,20
mailgun/kafka-pixy,cf11bba41de68f21e6206b91015ec0406165dd6b,2c8c35a2cc0515b44f8c3ae1797546e26c96083f,maxim/develop,1489822028,9,4,0,0,3,0,0,0,4,0,0,0,0,2900,2916,2913,2903,3623,3610,0,0,2,1,11,0,19,54,1474,53,94,1702
mailgun/kafka-pixy,2c8c35a2cc0515b44f8c3ae1797546e26c96083f,4c4c68209ab694b6d6aa69c7a2480e314d4f199d,maxim/develop,1489770600,0,0,0,0,0,0,0,0,0,5,0,0,0,2903,2908,2903,2908,3613,3613,0,0,0,0,0,0,0,0,0,0,16,20
mailgun/kafka-pixy,4c4c68209ab694b6d6aa69c7a2480e314d4f199d,5abb647c5983eaf6f03fe7b83833b179f74d52d0,master,1489728266,63,34,0,0,56,23,0,0,25,19,0,0,0,2820,2991,2908,2903,3613,3543,0,0,10,8,0,0,174,55,98,55,319,213
mailgun/kafka-pixy,faf4d938bc49a91d0a639be5a4b98f329ef84004,df8e04fafe50edc353af9552db9a73d605b30110,maxim/develop,1489727276,29,7,0,0,29,7,0,0,23,13,0,0,0,2855,2955,2907,2903,3613,3584,0,0,4,6,0,0,44,45,44,45,135,137
mailgun/kafka-pixy,df8e04fafe50edc353af9552db9a73d605b30110,5abb647c5983eaf6f03fe7b83833b179f74d52d0,maxim/develop,1489687900,32,28,0,0,27,16,0,0,3,6,0,0,0,2868,2938,2903,2903,3613,3572,0,0,7,2,0,0,130,10,54,10,184,76
mailgun/kafka-pixy,5abb647c5983eaf6f03fe7b83833b179f74d52d0,46d286178a1c8fc23cf69952237dc5593a469ad6,master,1489534477,51,0,0,0,51,2,0,0,10,0,0,0,0,2839,2951,2900,2890,3590,3539,0,0,1,2,0,0,55,26,54,54,81,108
mailgun/kafka-pixy,ac40d2eddeec710419a343dd8201bb555327e603,61b34614020ba84e9ec53b3f3a9982feaba14cfb,maxim/develop,1489532868,35,0,0,0,44,2,0,0,12,0,0,0,0,2847,2940,2894,2893,3590,3556,0,0,1,2,0,0,37,25,48,56,62,104
mailgun/kafka-pixy,61b34614020ba84e9ec53b3f3a9982feaba14cfb,46d286178a1c8fc23cf69952237dc5593a469ad6,maxim/develop,1489524221,36,2,0,0,26,2,0,0,0,6,0,0,0,2857,2925,2893,2889,3599,3563,0,0,1,1,0,0,40,8,28,5,48,33
mailgun/kafka-pixy,46d286178a1c8fc23cf69952237dc5593a469ad6,5c7de8658976bfb52b7dd532da0921621e2c8ffd,master,1489446797,61,128,276,15,57,37,276,15,51,22,0,0,0,2501,3004,2889,2616,3589,3240,1,2,12,10,1,3,632,820,1341,63,1586,1412
mailgun/kafka-pixy,9aff44c32aa7a5bc8a13c633140bb524d2b5fa82,4897ac13a06165e3ac3dec0def14786f248fec26,maxim/develop,1489443237,1,95,0,0,1,1,0,0,52,15,0,0,0,2838,2942,2891,2889,3589,3588,0,1,2,3,0,2,4,125,67,16,263,91
mailgun/kafka-pixy,4897ac13a06165e3ac3dec0def14786f248fec26,29822d1033ec5272733af53a5297f00c2231bb6a,maxim/develop,1489360992,60,34,0,0,56,37,0,0,1,2,0,0,0,2828,2948,2889,2887,3589,3532,0,0,9,5,0,0,116,49,120,43,165,163
mailgun/kafka-pixy,29822d1033ec5272733af53a5297f00c2231bb6a,5c7de8658976bfb52b7dd532da0921621e2c8ffd,maxim/develop,1489356831,0,0,276,15,0,0,276,15,0,5,0,0,0,2611,2892,2887,2616,3588,3297,1,3,5,4,1,3,514,709,1219,4,1223,1223
dask/dask,5b2a700c13d803fb9c274c30a283582ff424f85a,175b962970ac831c2cbd2c0a0b387caee5702236,master,1523024776,0,0,0,0,0,0,0,0,0,0,0,0,0,14730,14730,14730,14730,16050,16050,0,0,1,0,0,0,6,0,7,0,23,30
dask/dask,175b962970ac831c2cbd2c0a0b387caee5702236,7c26bbee725b2192bd17fe08d97d0e2fa8ad9e74,master,1523015698,0,0,0,0,0,0,0,0,0,0,0,0,0,14730,14730,14730,14730,16050,16050,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,7c26bbee725b2192bd17fe08d97d0e2fa8ad9e74,b64e694032ee43273fafd47359df5237af1dacb0,master,1522977898,0,0,0,0,0,0,0,0,0,0,0,0,0,14730,14730,14730,14730,16050,16050,0,0,0,0,0,0,0,0,0,0,59,52
dask/dask,b64e694032ee43273fafd47359df5237af1dacb0,b408eea71cc419105036f9b96ba962f44e1675c3,master,1522948038,67,9,0,0,27,1,0,0,1,7,0,0,0,14662,14764,14730,14696,16050,15975,0,0,3,4,0,0,127,356,48,174,483,222
dask/dask,b408eea71cc419105036f9b96ba962f44e1675c3,67cca9961ea4c9df07bd6fbab64e5728b1869037,master,1522939710,4,1,31,35,21,3,0,0,0,0,0,0,0,14661,14717,14696,14682,16002,15934,2,1,2,1,0,0,141,67,59,1,218,60
dask/dask,67cca9961ea4c9df07bd6fbab64e5728b1869037,06b1c651582cb4dcf68cbc2e94f0c1b1d3fbfe3e,master,1522862135,0,0,0,0,0,0,0,0,0,0,0,0,0,14682,14682,14682,14682,15955,15955,0,0,0,0,0,0,0,0,0,0,104,2
dask/dask,06b1c651582cb4dcf68cbc2e94f0c1b1d3fbfe3e,698939bd377ee85caebe55f0aa13bfb380e91dc9,master,1522859651,32,0,0,0,20,0,0,0,0,0,0,0,0,14650,14702,14682,14670,15955,15923,0,0,1,0,0,0,53,0,28,0,53,28
dask/dask,698939bd377ee85caebe55f0aa13bfb380e91dc9,631a67d46c0d316748576c3ae0fbbe776bdcfd91,master,1522793596,0,0,0,0,0,0,0,0,0,0,0,0,0,14670,14670,14670,14670,15943,15943,0,0,0,0,0,0,0,0,0,0,345,1
dask/dask,631a67d46c0d316748576c3ae0fbbe776bdcfd91,099a8f16f34fc82e0ec8f86ca0fa8c0e28cee1b3,master,1522604226,0,0,0,0,0,0,0,0,0,0,0,0,0,14670,14670,14670,14670,15943,15943,0,0,1,0,0,0,1,0,8,0,1,8
dask/dask,099a8f16f34fc82e0ec8f86ca0fa8c0e28cee1b3,3d861c7e6e772d12282ebd5fd11aa3ee424b7e72,master,1522523568,0,0,0,0,0,0,0,0,0,0,0,0,0,14670,14670,14670,14670,15943,15943,0,0,0,0,0,0,0,0,0,0,1,0
dask/dask,3d861c7e6e772d12282ebd5fd11aa3ee424b7e72,639e7ae6517ecda031207c44a71a0d247838c3b7,master,1522519673,14,0,0,0,0,0,0,0,2,0,0,0,0,14654,14670,14670,14654,15943,15929,0,0,2,1,0,0,29,47,5,0,78,5
dask/dask,639e7ae6517ecda031207c44a71a0d247838c3b7,714323c5d5adff6d104e877f50b345181b880c91,master,1522497658,0,0,0,0,0,0,0,0,0,0,0,0,0,14654,14654,14654,14654,15929,15929,0,0,0,0,0,0,0,0,0,0,45,1
dask/dask,714323c5d5adff6d104e877f50b345181b880c91,076d5eb333ecd3552488d56e8f9f0abb3e7af1d3,master,1522497635,1,0,0,0,0,0,0,0,0,0,0,0,0,14653,14654,14654,14653,15929,15928,0,0,4,0,0,0,72,0,15,0,156,20
dask/dask,076d5eb333ecd3552488d56e8f9f0abb3e7af1d3,7de2447e790a1394c00df5d04ec90d226677f596,master,1522411480,1,0,0,0,1,0,0,0,0,0,0,0,0,14652,14654,14653,14653,15928,15927,0,0,1,1,0,0,1,7,1,0,9,1
dask/dask,7de2447e790a1394c00df5d04ec90d226677f596,3bcad51489f57b6e54e261b199b9e5c484e7d1a6,master,1522411457,11,0,0,0,7,0,0,0,0,0,0,0,0,14642,14660,14653,14649,15928,15917,0,0,2,1,0,0,21,21,17,0,43,17
dask/dask,3bcad51489f57b6e54e261b199b9e5c484e7d1a6,ac660104fcb9b6c78c73366f831812d80feb96e9,master,1522411440,0,0,0,0,0,0,0,0,0,0,0,0,0,14649,14649,14649,14649,15924,15924,0,0,1,0,0,0,3,0,1,0,3,1
dask/dask,ac660104fcb9b6c78c73366f831812d80feb96e9,a18e4e9934eda54ed78edb11b80228cf9124c607,master,1522410945,0,0,0,0,0,0,0,0,0,0,0,0,0,14649,14649,14649,14649,15924,15924,0,0,0,1,0,0,0,22,0,2,22,2
dask/dask,a18e4e9934eda54ed78edb11b80228cf9124c607,ea53dfa88be01466ce0ffafdc031e7ade8f5bd24,master,1522356931,0,0,0,0,0,0,0,0,0,0,0,0,0,14649,14649,14649,14649,15924,15924,0,0,0,1,0,0,0,15,0,0,15,0
dask/dask,ea53dfa88be01466ce0ffafdc031e7ade8f5bd24,56d059ebd56a6fd79722201f48806314f12c6bf3,master,1522341491,4,0,0,0,0,0,0,0,0,0,0,0,0,14645,14649,14649,14645,15924,15920,0,0,2,1,0,0,19,25,1,0,47,2
dask/dask,56d059ebd56a6fd79722201f48806314f12c6bf3,c4f51fd2edbc964c6693390981fb26d0f51fa05c,master,1522330106,2,0,0,0,2,0,0,0,0,0,0,0,0,14643,14647,14645,14645,15920,15918,0,0,1,0,0,0,2,0,2,0,2,2
dask/dask,c4f51fd2edbc964c6693390981fb26d0f51fa05c,5df0f05a8af3f707112d46eb7f8ce7880f203c22,master,1522270973,2,0,0,0,2,0,0,0,0,0,0,0,0,14643,14647,14645,14645,15920,15918,0,0,1,0,0,0,10,0,10,0,10,10
dask/dask,5df0f05a8af3f707112d46eb7f8ce7880f203c22,31529d02ede1216c9e40943818508eac54b986ac,master,1522180051,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,14645,14645,14645,15920,15920,0,0,0,0,0,0,0,0,0,0,3,3
dask/dask,31529d02ede1216c9e40943818508eac54b986ac,e76804acf181e100b6ee83ec2b03593e6ec96676,master,1522179267,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,14645,14645,14645,15920,15920,0,0,0,0,0,0,0,0,0,0,16,5
dask/dask,e76804acf181e100b6ee83ec2b03593e6ec96676,25ad52793a3984b0dfb0c1c4d7a65ff5e5adbe22,master,1522173226,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,14645,14645,14645,15920,15920,0,0,1,0,0,0,5,0,4,0,701,355
dask/dask,25ad52793a3984b0dfb0c1c4d7a65ff5e5adbe22,6e3b8ce8ba4becdcc8fbf7e969f7213af7ad838b,master,1522167039,0,0,0,0,0,0,0,0,0,0,0,0,0,14645,14645,14645,14645,15920,15920,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,6e3b8ce8ba4becdcc8fbf7e969f7213af7ad838b,bd9fed747ed01589edb0c2b28ed774b72498e1ac,master,1522077640,3,1,0,0,8,1,0,0,0,0,0,0,0,14642,14653,14645,14650,15920,15917,0,0,1,0,0,0,9,0,15,0,45,26
dask/dask,bd9fed747ed01589edb0c2b28ed774b72498e1ac,85e9a467103007c22affa9ba65447cb500bf5963,master,1522071636,1,0,0,0,1,0,0,0,0,0,0,0,0,14649,14651,14650,14650,15925,15924,0,0,1,1,0,0,1,6,1,0,12,3
dask/dask,85e9a467103007c22affa9ba65447cb500bf5963,907434be10d7351c28179d15954ff4a363559b7f,master,1522065403,0,0,0,0,0,0,0,0,0,0,0,0,0,14650,14650,14650,14650,15925,15925,0,0,1,0,0,0,1,0,1,0,10,9
dask/dask,907434be10d7351c28179d15954ff4a363559b7f,c89bc69d7526c09bf47966e5b34ca68999e8914b,master,1522003218,6,5,0,0,0,0,0,0,0,0,0,0,0,14644,14650,14650,14644,15925,15914,0,0,2,1,0,0,19,10,0,0,36,2
dask/dask,c89bc69d7526c09bf47966e5b34ca68999e8914b,d883ef03925fdd6f3b03cb5f84476a6791d59033,master,1521995287,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,1,1,0,0,1,5,0,2,7,3
dask/dask,d883ef03925fdd6f3b03cb5f84476a6791d59033,37779c0d5da1ed5c662caf4f3acd20bfd9324e25,master,1521858410,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,4,3
dask/dask,37779c0d5da1ed5c662caf4f3acd20bfd9324e25,8e2c65fda004621b6d13341d7498a147b165a601,master,1521832662,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,182,3
dask/dask,8e2c65fda004621b6d13341d7498a147b165a601,ded169210f2395ca7f1b2c47964fc225d2ef442c,master,1521751654,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,220,0
dask/dask,ded169210f2395ca7f1b2c47964fc225d2ef442c,c54659aaeec29d4b2e41f0efa63732ab8447d2ff,master,1521662023,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,30,32
dask/dask,c54659aaeec29d4b2e41f0efa63732ab8447d2ff,2b78f3e1f45ff69ab529ea20f4ce1c8fcd3d2762,master,1521655051,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,6,4
dask/dask,2b78f3e1f45ff69ab529ea20f4ce1c8fcd3d2762,f4a753129f9cd8e290373ce1ddf926adfe18ead7,master,1521641208,0,0,0,0,0,0,0,0,0,0,0,0,0,14644,14644,14644,14644,15914,15914,0,0,0,0,0,0,0,0,0,0,25,0
dask/dask,f4a753129f9cd8e290373ce1ddf926adfe18ead7,a1ffd01e28be6a1cbb45089417471e8e57bd637d,master,1521635576,3,0,0,0,1,0,0,0,0,0,0,0,0,14641,14645,14644,14642,15914,15911,0,0,1,0,0,0,4,0,1,0,4,1
dask/dask,a1ffd01e28be6a1cbb45089417471e8e57bd637d,79782b485bde8a37eb781c329274397065a5dd5c,master,1521635556,3,0,0,0,0,0,0,0,1,3,0,0,0,14638,14645,14642,14641,15912,15909,0,0,1,1,0,0,5,9,0,0,15,0
dask/dask,79782b485bde8a37eb781c329274397065a5dd5c,302f5d32f01fa7cefb695c5f169935ff9b2409b0,master,1521580362,0,0,0,0,0,0,0,0,0,0,0,0,0,14641,14641,14641,14641,15909,15909,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,302f5d32f01fa7cefb695c5f169935ff9b2409b0,1e56992097c798d5149eff3729fe541d72f6621d,master,1521544809,0,0,0,0,0,0,0,0,0,0,0,0,0,14641,14641,14641,14641,15909,15909,0,0,1,0,0,0,1,0,1,0,2,2
dask/dask,1e56992097c798d5149eff3729fe541d72f6621d,f5779130fc2a733cc3c3ad128124d88d0292190c,master,1521499499,2,0,0,0,2,0,0,0,0,0,0,0,0,14639,14643,14641,14641,15909,15907,0,0,1,1,0,0,2,28,2,0,30,2
dask/dask,f5779130fc2a733cc3c3ad128124d88d0292190c,10c46a1d7d80a9368acd4e7fbc9bb11c4386835b,master,1521492162,8,1,0,0,3,0,0,0,0,0,0,0,0,14633,14644,14641,14636,15909,15900,0,0,1,0,0,0,10,0,3,0,11,3
dask/dask,10c46a1d7d80a9368acd4e7fbc9bb11c4386835b,ca835969b5bd2f953c3eeb47328dbaf250d75f05,master,1521481759,5,0,0,0,2,0,0,0,0,0,0,0,0,14631,14638,14636,14633,15903,15898,0,0,1,1,0,0,6,11,2,0,17,2
dask/dask,ca835969b5bd2f953c3eeb47328dbaf250d75f05,11a50f0d329bdaf1ea6b7f0cff9500f55699fd36,master,1521480922,4,0,0,0,1,0,0,0,0,0,0,0,0,14629,14634,14633,14630,15900,15896,0,0,1,1,0,0,6,20,1,0,26,1
dask/dask,11a50f0d329bdaf1ea6b7f0cff9500f55699fd36,9e5267f07bbfc87c92dd35dfaec6818a94ab4786,master,1521468254,10,2,0,0,3,0,0,0,0,0,0,0,0,14620,14633,14630,14623,15897,15885,0,0,1,2,0,0,22,60,3,2,83,5
dask/dask,9e5267f07bbfc87c92dd35dfaec6818a94ab4786,c0631b0f4cc66709aae48971609b77571b70b777,master,1521407355,16,0,0,0,7,0,0,0,2,0,0,0,0,14605,14630,14623,14612,15888,15872,0,0,2,2,0,0,37,47,10,5,86,15
dask/dask,c0631b0f4cc66709aae48971609b77571b70b777,e05d6466047714f3cef12c526131e576c0d109a5,master,1521043330,0,7,0,0,0,5,0,0,0,0,0,0,0,14612,14612,14612,14612,15879,15877,0,0,1,1,0,0,9,26,8,0,35,8
dask/dask,e05d6466047714f3cef12c526131e576c0d109a5,55328a0fad511b81b06b5a078f484365658c81cf,master,1521043073,0,0,0,0,0,0,0,0,0,0,0,0,0,14612,14612,14612,14612,15877,15877,0,0,2,0,0,0,11,0,3,0,11,3
dask/dask,55328a0fad511b81b06b5a078f484365658c81cf,3855ba4f89fc69e31b4b0dc940ceefa66ec14e50,master,1521034271,0,0,0,0,0,0,0,0,0,0,0,0,0,14612,14612,14612,14612,15877,15877,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,3855ba4f89fc69e31b4b0dc940ceefa66ec14e50,47d025476312c6a8155192196b8da3b5af0c13e4,master,1520994009,0,0,0,0,0,0,0,0,0,0,0,0,0,14612,14612,14612,14612,15877,15877,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,47d025476312c6a8155192196b8da3b5af0c13e4,2cca91f36301de96e8b20f76f7faf9f77334668d,master,1520690849,13,4,0,0,4,0,0,0,2,0,0,0,0,14597,14616,14612,14601,15877,15860,0,0,1,1,0,0,51,21,7,6,73,14
dask/dask,2cca91f36301de96e8b20f76f7faf9f77334668d,1af19fb2a0ae7e5fe60833657f68993dbd3d5fc0,master,1520636299,0,0,0,0,0,0,0,0,0,0,0,0,0,14601,14601,14601,14601,15864,15864,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,1af19fb2a0ae7e5fe60833657f68993dbd3d5fc0,cc9f8db12e4c43b61fb79bb74bbd71b3cd8ba1f7,master,1520633355,10,2,0,0,11,0,0,0,0,0,0,0,0,14591,14612,14601,14602,15864,15852,0,0,2,1,0,0,14,27,12,5,41,17
dask/dask,cc9f8db12e4c43b61fb79bb74bbd71b3cd8ba1f7,4ad9622793c07bad8fa47c099f9043cb887bb23f,master,1520602124,0,0,0,0,0,0,0,0,0,0,0,0,0,14602,14602,14602,14602,15863,15863,0,0,0,0,0,0,0,0,0,0,6,21
dask/dask,4ad9622793c07bad8fa47c099f9043cb887bb23f,234d41470dbd621f0ea4e784918193c16e78a397,master,1520432642,20,0,0,0,5,0,0,0,0,0,0,0,0,14582,14607,14602,14587,15863,15843,0,0,2,2,0,0,47,61,8,8,109,16
dask/dask,234d41470dbd621f0ea4e784918193c16e78a397,82203f9ac6071b6cbf8f69fce8000e0c04184636,master,1520432612,0,0,0,0,0,0,0,0,0,0,0,0,0,14587,14587,14587,14587,15848,15848,0,0,0,0,0,0,0,0,0,0,6,6
dask/dask,82203f9ac6071b6cbf8f69fce8000e0c04184636,e4c89249a922ed95d9fc833ab0c2b4ed2f5cb42d,master,1520290930,0,0,0,0,0,0,0,0,0,0,0,0,0,14587,14587,14587,14587,15848,15848,0,0,0,0,0,0,0,0,0,0,23,11
dask/dask,e4c89249a922ed95d9fc833ab0c2b4ed2f5cb42d,59858f5c95684c5c2b84e27204ea1e4a28be2431,master,1520251305,6,1,0,0,2,1,0,0,0,0,0,0,0,14581,14589,14587,14583,15848,15842,0,0,1,1,0,0,13,14,7,0,30,7
dask/dask,59858f5c95684c5c2b84e27204ea1e4a28be2431,f8e8ebf16e33ae42a6d025745f46256c3e834b20,master,1519934307,0,0,0,0,0,0,0,0,0,0,0,0,0,14583,14583,14583,14583,15844,15844,0,0,0,0,0,0,0,0,0,0,5,3
dask/dask,f8e8ebf16e33ae42a6d025745f46256c3e834b20,04631d6058cd61836a085562d6a17801058dd035,master,1519857679,0,0,0,0,0,0,0,0,0,0,0,0,0,14583,14583,14583,14583,15844,15844,0,0,0,0,0,0,0,0,0,0,2,2
dask/dask,04631d6058cd61836a085562d6a17801058dd035,31f0f8f6b60961fd30aae11502f27b00b14fbbe9,master,1519843413,0,0,0,0,0,0,0,0,0,0,0,0,0,14583,14583,14583,14583,15844,15844,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,31f0f8f6b60961fd30aae11502f27b00b14fbbe9,7f69508882ea9f783124f6cd28e31f666423e884,master,1519819956,0,0,0,0,0,0,0,0,0,0,0,0,0,14583,14583,14583,14583,15844,15844,0,0,0,0,0,0,0,0,0,0,35,43
dask/dask,7f69508882ea9f783124f6cd28e31f666423e884,17ef412ad98ec642b1dfb6345ab97899194e9e96,master,1519754906,13,1,0,0,8,0,0,0,1,0,0,0,0,14569,14592,14583,14578,15844,15830,0,0,3,1,0,0,27,24,10,0,54,10
dask/dask,17ef412ad98ec642b1dfb6345ab97899194e9e96,5d3bb24eef369b56d7ab91b39bd28bd6cb9d4a99,master,1519742404,1,0,0,0,0,0,0,0,2,0,0,0,0,14575,14578,14578,14575,15838,15837,0,0,3,0,0,0,16,0,0,0,1326,389
dask/dask,5d3bb24eef369b56d7ab91b39bd28bd6cb9d4a99,8bd36eb76a51a0cfc41ca77b82444ad7335bbd86,master,1519739343,4,0,0,0,0,0,0,0,0,2,0,0,0,14571,14577,14575,14573,15837,15833,0,0,2,1,0,0,11,8,4,7,28,11
dask/dask,8bd36eb76a51a0cfc41ca77b82444ad7335bbd86,7e0bf9b94005817792282ac15324a880b3b021d7,master,1519739036,3,0,0,0,1,0,0,0,1,0,0,0,0,14569,14574,14573,14570,15833,15830,0,0,1,1,0,0,3,6,1,0,9,1
dask/dask,7e0bf9b94005817792282ac15324a880b3b021d7,9d8ee974ce073cc3ec44df5627f9c8ccec121067,master,1519738859,6,0,0,0,4,0,0,0,0,0,0,0,0,14564,14574,14570,14568,15831,15825,0,0,1,1,0,0,12,24,6,1,54,7
dask/dask,9d8ee974ce073cc3ec44df5627f9c8ccec121067,bcaf86e66dff96cf355ef3da4f1b8f6dfab0c1a1,master,1519682592,17,2,0,0,6,0,0,0,0,0,0,0,0,14551,14574,14568,14557,15829,15810,0,0,1,1,0,0,28,13,8,17,42,26
dask/dask,bcaf86e66dff96cf355ef3da4f1b8f6dfab0c1a1,41468d6183758638550ee22939bb0ced28b6a736,master,1519668577,0,0,0,0,0,0,0,0,0,0,0,0,0,14557,14557,14557,14557,15816,15816,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,41468d6183758638550ee22939bb0ced28b6a736,3ad05d6eb70c84a2faea95ce15b5290b7b2eb4ae,master,1519510570,0,0,0,0,0,0,0,0,0,0,0,0,0,14557,14557,14557,14557,15816,15816,0,0,0,0,0,0,0,0,0,0,23,7
dask/dask,3ad05d6eb70c84a2faea95ce15b5290b7b2eb4ae,4bc4413d60dd0b0bc0400430c12436cf0119e051,master,1519484581,2,0,0,0,3,0,0,0,0,0,0,0,0,14555,14560,14557,14558,15816,15814,0,0,2,1,0,0,14,21,7,0,56,7
dask/dask,4bc4413d60dd0b0bc0400430c12436cf0119e051,abd69bd05ada0176f479f0718721ee7707901f8e,master,1519409617,0,0,0,0,0,0,0,0,0,0,0,0,0,14558,14558,14558,14558,15817,15817,0,0,0,0,0,0,0,0,0,0,3,2
dask/dask,abd69bd05ada0176f479f0718721ee7707901f8e,17e7624d34c7716435830423dc8ff99f85c48651,master,1519407397,0,0,0,0,0,0,0,0,0,0,0,0,0,14558,14558,14558,14558,15817,15817,0,0,0,0,0,0,0,0,0,0,1,1
dask/dask,17e7624d34c7716435830423dc8ff99f85c48651,23897769ed80f02882d44da2b41d59728c36a389,master,1519333544,0,0,0,0,0,0,0,0,0,0,0,0,0,14558,14558,14558,14558,15817,15817,0,0,0,0,0,0,0,0,0,0,3,1
dask/dask,23897769ed80f02882d44da2b41d59728c36a389,683d1c9082d8fc69e6a3dbc8299f18f0f9e75e30,master,1519332377,3,0,0,0,1,0,0,0,52,79,0,0,0,14503,14638,14558,14583,15817,15814,0,0,4,1,0,0,10,4,7,4,20,14
dask/dask,683d1c9082d8fc69e6a3dbc8299f18f0f9e75e30,246d2ce2ef5bb306b7b6e26e7bc6cfaea492b26b,master,1519317029,2,4,93,53,0,0,0,0,0,0,0,0,0,14488,14583,14583,14488,15815,15663,1,1,3,1,0,0,331,137,0,1,1046,452
dask/dask,246d2ce2ef5bb306b7b6e26e7bc6cfaea492b26b,f98846e0c75ec5b4af897d143de140c220471773,master,1519257358,9,0,0,0,6,0,0,0,0,0,0,0,0,14479,14494,14488,14485,15663,15654,0,0,1,0,0,0,9,0,6,0,9,6
dask/dask,f98846e0c75ec5b4af897d143de140c220471773,c8a2773b01bae9ab576fd7f9c8475103d13917a9,master,1519254712,1,0,0,0,1,0,0,0,0,0,0,0,0,14484,14486,14485,14485,15660,15659,0,0,1,1,0,0,1,0,1,27,3,29
dask/dask,c8a2773b01bae9ab576fd7f9c8475103d13917a9,3cdd90a25f0a7afcb54999b7a0814e3cc87369ab,master,1519166024,1,0,0,0,1,0,0,0,0,0,0,0,0,14484,14486,14485,14485,15660,15659,0,0,1,1,0,0,1,8,1,7,10,9
dask/dask,3cdd90a25f0a7afcb54999b7a0814e3cc87369ab,fadc962812b91185c4a0a60fb43f0feae0143f16,master,1519146067,0,2,0,0,0,0,0,0,0,0,0,0,0,14485,14485,14485,14485,15660,15658,0,0,1,1,0,0,3,16,0,0,19,0
